return_id,order_id,customer_id,email,return_date,reason,return_type,refunded_amount,return_channel,agent_id,refund_method
RTN-55968579,ORD-61071927,CUST-6231,jillian.collins@yahoo.com,2024-10-26,Product did not match description,Refund,1177.53,Social Media,ONLINE,Credit Card
RTN-45727755,ORD-50530962,CUST-3023,allison.herring@gmail.com,2024-10-19,changed mind,Refund,184.95,Social Media,ONLINE,Credit Card
RTN-04566080,ORD-60700133,GUEST-101071,butlercharles@example.net,2024-12-12,Defective,REFUND,872.86,Web,ONLINE,PayPal
RTN-63266454,ORD-21488599,CUST-3941,gregory.ramirez@hotmail.com,2025-01-08,Product did not match description,Refund,1955.14,Web,ONLINE,Credit Card
RTN-77684512,ORD-09317352,CUST-6809,anthony.green@gmail.com,2024-10-13,  Defective ,Refund,601.62,Web,ONLINE,Credit Card
RTN-97213085,ORD-09317352,CUST-6809,anthony.green@gmail.com,2024-10-25,Defective, Refund  ,0.0,Web,ONLINE,Credit Card
RTN-62276061,ORD-43576852,CUST-2013,glenn.perkins@hotmail.com,2024-10-17,Wrong item,Refund,3011.32,Web,ONLINE,Credit Card
RTN-99336959,ORD-68962072,CUST-4799,lacey.davis@hotmail.com,2024-10-21,No longer needed,Refund,466.57,Phone,CSR-0020,PayPal
RTN-49961776,ORD-46783635,CUST-3584,cheryl.fletcher@gmail.com,2024-11-02,Changed mind,Refund,47.47,web,ONLINE,Credit Card
RTN-35902689,ORD-97628203,CUST-2554,amy.conrad@gmail.com,2024-11-06,No longer needed,Refund,14.3,Web,ONLINE,Credit Card
RTN-23505746,ORD-72035348,CUST-7046,sabrina.peters@hotmail.com,2024-12-14,Wrong item,Refund,4762.89,Web,ONLINE,Credit Card
RTN-56546475,ORD-19182579,CUST-6931,michael.cook@hotmail.com,2024-10-26,Product did not match description,Refund,287.27,Ebay,ONLINE,Credit Card
RTN-99393297,ORD-29663099,CUST-4069,nicole.hanson@yahoo.com,2024-10-24,Wrong item,Refund,2186.29,Ebay,ONLINE,Credit Card
RTN-28238372,ORD-97209982,CUST-2985,james.jones@yahoo.com,2024-10-30,Wrong item,Refund,4930.67,Ebay,ONLINE,Credit Card
RTN-18897247,ORD-12362735,CUST-5534,zachary.holland@yahoo.com,2024-10-30,Wrong item,Refund,961.17,Ebay,ONLINE,PayPal
RTN-69325610,ORD-16351447,GUEST-102806,kellitaylor@example.net,2024-11-08, No longer needed  ,refund,95.58,Web,ONLINE,Credit Card
RTN-07444774,ORD-01102087,CUST-1619,jill.holmes@hotmail.com,2025-01-02,Item arrived late,Refund,1229.02,Web,ONLINE,Credit Card
RTN-03175934,ORD-51522026,GUEST-101864,erin83@example.net,2024-10-27,Found a better price,Refund,590.25,Web,ONLINE,PayPal
RTN-90005790,ORD-51522026,GUEST-101864,erin83@example.net,2024-11-11,Changed mind,Refund,0.0,Web,ONLINE,PayPal
RTN-50188846,ORD-74012708,CUST-1776,andrew.graham@hotmail.com,2024-12-02,No longer needed,Refund,130.62,Phone,CSR-0003,Apple Pay
RTN-08688408,ORD-23396878,GUEST-103485,ruth31@example.net,2024-10-25,Defective,Refund,314.94,Web,ONLINE,Credit Card
RTN-78700016,ORD-08741532,CUST-4457,derek.johnson@hotmail.com,2024-11-02,Found a better price,Refund,556.08,  Social Media ,ONLINE,Credit Card
RTN-48680001,ORD-08741532,CUST-4457,derek.johnson@hotmail.com,2024-12-01,Damaged in transit, Refund ,595.62,Social Media,ONLINE,Credit Card
RTN-90835671,ORD-54787935,CUST-7265,paige.salazar@gmail.com,2024-11-12,Item arrived late,Refund,761.65,Web,ONLINE,Google Pay
RTN-07519907,ORD-77139988,GUEST-100177,eric62@example.org,2024-10-21,Item arrived late,Refund,184.54,Ebay,ONLINE,Credit Card
RTN-54090333,ORD-77139988,GUEST-100177,eric62@example.org,2025-06-04,Wrong item,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-45617217,ORD-98020770,CUST-1838,james.meyers@yahoo.com,2024-11-18,Product did not match description,Refund,1097.11, NewEgg  ,ONLINE,Credit Card
RTN-03447631,ORD-35797508,CUST-5524,holly.burns@hotmail.com,2025-01-13,Defective, Refund ,3370.26,Web,ONLINE,Credit Card
RTN-57634192,ORD-12985342,CUST-2795,stacy.williams@yahoo.com,2024-12-19,Item arrived late,Refund,2569.25,Web,ONLINE,PayPal
RTN-93902530,ORD-65501949,CUST-4562,dillon.welch@gmail.com,2024-12-15,Arrived damaged,Refund,337.02,Phone,CSR-0007,PayPal
RTN-85991116,ORD-56893355,GUEST-101289,vcarter@example.org,2024-11-06,NO LONGER NEEDED,Refund,633.9,Phone,CSR-0010,Credit Card
RTN-68268675,ORD-97471033,CUST-4344,peter.ball@yahoo.com,2024-10-31, No longer needed ,Refund,1011.39,Phone,CSR-0011,Credit Card
RTN-69675995,ORD-30598605,CUST-5627,abigail.bryant@hotmail.com,2024-11-13,Wrong item,Refund,624.6,Web,ONLINE,PayPal
RTN-43975408,ORD-30598605,CUST-5627,abigail.bryant@hotmail.com,2025-01-02,Arrived damaged,Refund,908.72, Web  ,ONLINE,PayPal
RTN-58050380,ORD-51826529,GUEST-101616,melissa59@example.com,2024-11-17,Product did not match description,Refund,210.77,Ebay,ONLINE,ACH
RTN-11531758,ORD-72355531,CUST-6155,anthony.smith@yahoo.com,2024-11-09, Wrong item ,Refund,817.52,Web,ONLINE,Credit Card
RTN-70712888,ORD-29503322,CUST-1791,david.arellano@yahoo.com,2024-11-08,No longer needed,Refund,188.68,Web,ONLINE,PayPal
RTN-85208506,ORD-41307689,CUST-7442,william.garcia@gmail.com,2024-12-02,Found A Better Price,Refund,2494.26,Web,ONLINE,PayPal
RTN-96407939,ORD-48599555,GUEST-100686,walljack@example.com,2024-10-19,Wrong item,Refund,380.86,Phone,CSR-0016,Credit Card
RTN-74224415,ORD-48599555,GUEST-100686,walljack@example.com,2025-01-07,Item arrived late,Refund,0.0,Phone,CSR-0016,Credit Card
RTN-07997162,ORD-94517494,GUEST-102421,randallpaula@example.org,2024-11-25,No longer needed,Refund,696.12,Phone,CSR-0008,ACH
RTN-58121019,ORD-27155375,CUST-5739,karen.patterson@hotmail.com,2024-10-29,No longer needed,Refund,679.22,Web,ONLINE,Credit Card
RTN-13443009,ORD-22137559,CUST-3293,nicole.jimenez@hotmail.com,2024-10-29,Wrong item,Refund,162.02,Phone,CSR-0020,Credit Card
RTN-58812916,ORD-38331158,GUEST-100048,amanda67@example.net,2024-11-04,Product did not match description,Refund,141.38,Web,ONLINE,PayPal
RTN-64231870,ORD-94476119,GUEST-100779,fnichols@example.com,2024-10-25,Item arrived late,Refund,731.88,Ebay,ONLINE,PayPal
RTN-09541396,ORD-46741150,CUST-1672,jamie.rubio@yahoo.com,2024-10-31,Defective,Refund,77.62,Phone,CSR-0001,Apple Pay
RTN-25234750,ORD-23719014,GUEST-101683,marthaleon@example.com,2024-10-25,Found a better price,Refund,686.27,Phone,CSR-0012,ACH
RTN-02929596,ORD-79718779,CUST-7096,charles.kline@hotmail.com,2024-10-27,FOUND A BETTER PRICE,REFUND,277.63,Web,ONLINE,PayPal
RTN-27547908,ORD-53818258,GUEST-102301,rdavid@example.net,2025-01-13,Item arrived late,Refund,1800.18,Web,ONLINE,Google Pay
RTN-68906759,ORD-26204526,CUST-6624,paula.garner@yahoo.com,2024-10-31,Arrived damaged,refund,592.37, Web  ,,PayPal
RTN-16883328,ORD-15946301,CUST-5536,patricia.kelley@hotmail.com,2024-12-16,  Defective ,Refund,872.48,Web,ONLINE,Credit Card
RTN-50368526,ORD-30244246,GUEST-101096,georgejill@example.com,2025-01-20,Arrived damaged,Refund,1018.49,Social Media,ONLINE,Credit Card
RTN-78668296,ORD-36088777,GUEST-100374,melissaschultz@example.net,2024-11-07,Damaged In Transit,Refund,238.4,Web,ONLINE,Credit Card
RTN-41644733,ORD-38374003,CUST-5054,nicole.george@yahoo.com,2025-01-16,Product did not match description,Refund,161.75,Web,ONLINE,PayPal
RTN-33001311,ORD-30703620,CUST-3459,wayne.evans@yahoo.com,2024-11-09,NO LONGER NEEDED,Refund,167.42,Ebay,ONLINE,Apple Pay
RTN-12692304,ORD-28333000,CUST-7220,stephen.hogan@yahoo.com,2024-11-17, Damaged in transit  ,REFUND,2271.03,Phone,CSR-0018,PayPal
RTN-92691335,ORD-88378010,CUST-7094,hunter.mann@yahoo.com,2024-11-03,Changed mind,Refund,88.49,Ebay,ONLINE,Credit Card
RTN-73144609,ORD-63091574,GUEST-100202,dianejames@example.com,2025-01-10,Damaged in transit,REFUND,140.0,Web,ONLINE,Credit Card
RTN-47637734,ORD-01552320,GUEST-103092,johnsonluis@example.org,2024-11-01,No Longer Needed,Refund,1436.57,Web,ONLINE,Credit Card
RTN-04086709,ORD-01552320,GUEST-103092,johnsonluis@example.org,2024-11-06,Arrived Damaged,Refund,0.0,  Web ,ONLINE,Credit Card
RTN-35711247,ORD-30018808,CUST-6341,melanie.ho@hotmail.com,2024-10-30,Wrong item,Refund,1054.31,Phone,CSR-0010,Credit Card
RTN-68191711,ORD-23106168,GUEST-101015,wduffy@example.com,2025-04-14,Product did not match description,Refund,140.38,Web,ONLINE,Apple Pay
RTN-01125222,ORD-78049906,CUST-3842,daniel.sanders@yahoo.com,2024-11-21,Found a better price,  Refund  ,354.03,Phone,CSR-0002,Apple Pay
RTN-21180536,ORD-64650232,GUEST-103320,mario05@example.com,2025-07-16,Defective,Refund,58.79,Phone,CSR-0005,Apple Pay
RTN-86312754,ORD-87471690,GUEST-101243,donna61@example.net,2024-11-24,Damaged in transit,Refund,181.39,Phone,CSR-0010,Apple Pay
RTN-85594466,ORD-85740939,CUST-1791,david.arellano@yahoo.com,2024-11-18,Wrong item,Refund,1034.19,Web,ONLINE,Credit Card
RTN-05624861,ORD-14562872,CUST-4281,matthew.hall@gmail.com,2024-11-22,Item arrived late,Refund,989.57,PHONE,CSR-0016,Credit Card
RTN-23153502,ORD-30795456,GUEST-100029,tuckerrobert@example.com,2024-11-07,Found a better price,Refund,46.72,Web,ONLINE,ACH
RTN-31458566,ORD-97479487,CUST-3073,barbara.hayes@yahoo.com,2025-01-23,Found a better price,Refund,944.14,Phone,CSR-0005,Credit Card
RTN-59051099,ORD-86039045,GUEST-101450,corey23@example.org,2024-12-04,Changed mind,Refund,59.79,Web,ONLINE,PayPal
RTN-47358952,ORD-86039045,GUEST-101450,corey23@example.org,2025-01-18,Wrong item,Refund,11.06,Web,ONLINE,PayPal
RTN-92853619,ORD-80801477,CUST-5341,taylor.nunez@yahoo.com,2024-11-07,  No longer needed ,Refund,913.19,Ebay,ONLINE,Credit Card
RTN-56440769,ORD-18032731,CUST-3918,tyler.smith@hotmail.com,2024-11-22,Arrived damaged,Refund,3314.84,Phone,CSR-0014,Credit Card
RTN-84848242,ORD-85386750,GUEST-103721,halelee@example.org,2024-11-14,Arrived damaged,Refund,1652.02,NewEgg,ONLINE,PayPal
RTN-50890915,ORD-82396808,GUEST-100817,cday@example.net,2024-11-24,Wrong Item,Refund,1843.0,Web,ONLINE,PayPal
RTN-86792845,ORD-22941030,CUST-3411,daniel.taylor@yahoo.com,2024-11-23,Damaged in transit,Refund,543.58,Phone,CSR-0008,Apple Pay
RTN-12704338,ORD-22941030,CUST-3411,daniel.taylor@yahoo.com,2024-11-25,Found a better price, Refund ,2179.44,Phone,CSR-0008,Apple Pay
RTN-63214848,ORD-41046273,CUST-3048,linda.dunlap@gmail.com,2024-11-25,No longer needed,Refund,156.7,Social Media,ONLINE,Credit Card
RTN-81999178,ORD-08380186,CUST-3861,edwin.harris@gmail.com,2024-11-19,Defective,Refund,484.0,Ebay,ONLINE,Credit Card
RTN-78691552,ORD-09183423,CUST-1486,jason.guzman@hotmail.com,2024-11-24,Found a better price,Refund,1925.05,Social Media,ONLINE,ACH
RTN-78946501,ORD-79842742,CUST-4684,john.koch@gmail.com,2024-11-07, Changed mind  ,Refund,280.22,Web,ONLINE,Credit Card
RTN-63474150,ORD-30239874,CUST-1794,mary.armstrong@yahoo.com,2024-11-13,Found a better price,refund,874.21,NewEgg,ONLINE,Credit Card
RTN-14609955,ORD-48620064,CUST-5441,shannon.campbell@yahoo.com,2024-11-18,Damaged in transit,Refund,210.5,Ebay,ONLINE,Credit Card
RTN-77911445,ORD-13488436,CUST-7147,brett.smith@gmail.com,2024-12-18,Wrong item,Refund,1221.67,Web,ONLINE,Apple Pay
RTN-10322502,ORD-13488436,CUST-7147,brett.smith@gmail.com,2024-12-30,Product did not match description,Refund,0.0,Web,ONLINE,Apple Pay
RTN-66056425,ORD-58213995,GUEST-102275,bnichols@example.org,2024-11-03,Damaged In Transit,Refund,264.05,Social Media,ONLINE,Credit Card
RTN-81883325,ORD-39622626,CUST-2454,paige.richards@yahoo.com,2024-11-20,Found a better price,Refund,439.3,Web,ONLINE,PayPal
RTN-47639358,ORD-74491309,CUST-4271,wendy.james@gmail.com,2024-11-30,No longer needed,Refund,200.73,Web,ONLINE,Credit Card
RTN-33521528,ORD-85338457,CUST-4732,jeffery.wise@yahoo.com,2024-11-08,Product did not match description,Refund,1105.47,Phone,CSR-0003,Credit Card
RTN-13203713,ORD-85338457,CUST-4732,jeffery.wise@yahoo.com,2024-12-09, Defective ,Refund,464.2,Phone,CSR-0003,Credit Card
RTN-77147511,ORD-37846944,CUST-6006,lauren.roberts@gmail.com,2024-11-24,Item arrived late,Refund,153.35,Phone,CSR-0018,PayPal
RTN-98132819,ORD-72686655,GUEST-102669,olsontiffany@example.net,2024-11-29,Arrived damaged,Refund,66.98,Social Media,ONLINE,Credit Card
RTN-43822908,ORD-72686655,GUEST-102669,olsontiffany@example.net,2024-12-10,Item arrived late,Refund,0.0,Social Media,ONLINE,Credit Card
RTN-28391603,ORD-76034903,GUEST-103232,wallacekrystal@example.net,2024-11-13,Damaged in transit,Refund,104.92,Web,ONLINE,Credit Card
RTN-18843695,ORD-05704559,GUEST-102368,brianfuentes@example.org,2024-11-05,Product did not match description,Refund,220.26,Web,ONLINE,Credit Card
RTN-17629976,ORD-22612158,GUEST-101632,dominique14@example.net,2024-11-09,Wrong item,Refund,476.88,Ebay,ONLINE,Credit Card
RTN-98649966,ORD-40203177,GUEST-100928,taylor70@example.net,2024-12-05,Arrived damaged,  Refund ,826.74,NewEgg,ONLINE,Credit Card
RTN-07986198,ORD-93783023,GUEST-101572,jordan51@example.com,2024-12-12, Defective  ,Refund,597.93,Web,ONLINE,PayPal
RTN-40955754,ORD-54313958,GUEST-101718,mannian@example.org,2024-11-05,PRODUCT DID NOT MATCH DESCRIPTION,Refund,34.6,Ebay,ONLINE,Credit Card
RTN-77599333,ORD-52525314,CUST-5426,alex.diaz@gmail.com,2024-11-13,Found a better price,Refund,1549.6,WEB,ONLINE,PayPal
RTN-75844205,ORD-11449896,CUST-1800,allison.johnson@hotmail.com,2024-11-19,Arrived damaged,Refund,4740.15,Web,ONLINE,Credit Card
RTN-85691401,ORD-19655926,GUEST-101577,gregory85@example.org,2024-11-29,Found a better price,Refund,1109.21,Web,ONLINE,Credit Card
RTN-25182125,ORD-29158505,CUST-3342,colleen.johnson@hotmail.com,2024-11-18,Product did not match description,Refund,2582.6,Web,ONLINE,Credit Card
RTN-94366110,ORD-29158505,CUST-3342,colleen.johnson@hotmail.com,2024-12-14,Wrong item,Refund,0.0,Web,ONLINE,Credit Card
RTN-60027743,ORD-81399199,CUST-4565,melissa.ayers@yahoo.com,2024-12-12,Changed mind,  Refund ,146.0,Social Media,ONLINE,Credit Card
RTN-09900275,ORD-77315089,CUST-3692,alisha.williamson@gmail.com,2024-12-02,Defective,Refund,551.89, Phone ,CSR-0015,Credit Card
RTN-14863555,ORD-37938772,CUST-1846,joseph.chase@yahoo.com,2025-01-27,Damaged in transit,Refund,1047.02,Web,ONLINE,PayPal
RTN-29211085,ORD-38514898,CUST-1786,donald.long@gmail.com,2024-11-15,Defective, Refund ,1257.82,NewEgg,ONLINE,PayPal
RTN-10112605,ORD-29524501,CUST-5782,joy.walker@hotmail.com,2024-12-06,Damaged in transit,Refund,41.38,PHONE,CSR-0002,Credit Card
RTN-72885272,ORD-06970100,GUEST-103231,christina50@example.net,2024-12-01,Item arrived late,Refund,1247.48, Web ,ONLINE,Credit Card
RTN-17118059,ORD-81228866,CUST-4732,jeffery.wise@yahoo.com,2024-11-15,changed mind, Refund ,190.95,Ebay,ONLINE,Credit Card
RTN-37014987,ORD-48961284,CUST-3762,jessica.proctor@hotmail.com,2024-11-10, Changed mind ,Refund,1619.69,  Web ,ONLINE,PayPal
RTN-58079498,ORD-04171207,GUEST-102496,brenda26@example.org,2024-11-15,No longer needed,Refund,368.67,Phone,CSR-0002,Credit Card
RTN-18897405,ORD-66136931,GUEST-102963,timothyjackson@example.net,2024-11-21,No longer needed,Refund,1037.07,Web,ONLINE,Credit Card
RTN-79682897,ORD-91277546,GUEST-101176,lauren15@example.org,2024-11-28,Item arrived late,  Refund ,1562.33,Phone,CSR-0018,Credit Card
RTN-39288429,ORD-91277546,GUEST-101176,lauren15@example.org,2024-12-14,Found a better price,Refund,0.0,Phone,CSR-0018,Credit Card
RTN-94155382,ORD-43599858,CUST-3950,cindy.garcia@gmail.com,2025-01-14,Product did not match description,Refund,2433.62,web,ONLINE,Credit Card
RTN-36858418,ORD-43599858,CUST-3950,cindy.garcia@gmail.com,2025-04-07,Changed mind,Refund,0.0,Web,ONLINE,Credit Card
RTN-76522837,ORD-42807710,CUST-6968,christian.malone@hotmail.com,2024-11-29,Changed mind,Refund,945.21,Web,,Credit Card
RTN-70261815,ORD-32460358,GUEST-100373,greenejulie@example.net,2024-12-06,Defective,Refund,803.99,Ebay,ONLINE,Credit Card
RTN-80182638,ORD-76980362,CUST-5907,michelle.long@yahoo.com,2024-11-13,  item arrived late ,Refund,572.0,Web,ONLINE,ACH
RTN-04209207,ORD-10370836,GUEST-101493,garciarebecca@example.com,2025-02-05,item arrived late,Refund,125.94,Web,ONLINE,Apple Pay
RTN-20857325,ORD-10370836,GUEST-101493,garciarebecca@example.com,2025-04-30, Found a better price ,Refund,77.06,Web,,Apple Pay
RTN-84897043,ORD-88012541,GUEST-100980,shelbycosta@example.net,2024-11-17,Wrong item,Refund,1213.94,  Ebay ,ONLINE,PayPal
RTN-00867622,ORD-10678627,CUST-4032,marc.davis@hotmail.com,2024-12-06,Found A Better Price,Refund,4401.25,Web,ONLINE,Credit Card
RTN-48681060,ORD-24439986,CUST-4451,tracey.garcia@yahoo.com,2024-12-01,Damaged in transit,Refund,146.62,Web,ONLINE,ACH
RTN-03043412,ORD-08056209,GUEST-100020,tstout@example.net,2025-01-31,Arrived damaged,  Refund ,1852.47,Social Media,ONLINE,Credit Card
RTN-02264889,ORD-95949759,GUEST-101937,troy93@example.net,2025-07-28,Damaged in transit,Refund,48.61,Web,ONLINE,Credit Card
RTN-02711661,ORD-21824118,CUST-5456,jessica.martinez@hotmail.com,2024-12-06,changed mind,Refund,208.19,Phone,CSR-0011,Apple Pay
RTN-01924592,ORD-21824118,CUST-5456,jessica.martinez@hotmail.com,2025-01-01,Damaged In Transit,Refund,1809.16,Phone,CSR-0011,Apple Pay
RTN-72011093,ORD-59916941,GUEST-100717,angela60@example.org,2024-11-22,Item arrived late,Refund,1106.91,Web,ONLINE,Credit Card
RTN-56422558,ORD-90504872,GUEST-103904,perezmarcus@example.net,2024-11-22,Item arrived late,Refund,730.7,NewEgg,ONLINE,Credit Card
RTN-51162229,ORD-09288960,CUST-2262,amy.bennett@gmail.com,2025-02-04,Defective,Refund,3427.91,Phone,CSR-0007,Credit Card
RTN-18847865,ORD-45072344,CUST-4496,matthew.gill@gmail.com,2024-11-21,Changed mind,Refund,539.82,NEWEGG,ONLINE,Credit Card
RTN-99741572,ORD-85721587,CUST-2671,eric.brooks@hotmail.com,2024-12-08,Changed mind,Refund,4317.45,Social Media,ONLINE,Apple Pay
RTN-45593427,ORD-98184715,CUST-4779,oscar.hubbard@hotmail.com,2025-01-05,NO LONGER NEEDED,Refund,829.74,NewEgg,ONLINE,PayPal
RTN-35986024,ORD-76263876,GUEST-102523,rachel93@example.net,2024-11-23,Item arrived late,refund,2100.05,Web,ONLINE,Credit Card
RTN-58834678,ORD-31353422,CUST-6274,matthew.mann@yahoo.com,2024-11-19,Wrong item,Refund,1266.27,  Web ,ONLINE,Credit Card
RTN-48712656,ORD-33214342,CUST-3204,vicki.patterson@yahoo.com,2025-06-05,  Wrong item  ,Refund,2378.62,Phone,CSR-0008,Credit Card
RTN-73825210,ORD-03698443,GUEST-101652,carolflores@example.com,2024-12-01,Arrived damaged,Refund,656.94,Ebay,ONLINE,Credit Card
RTN-79767955,ORD-14362052,CUST-2023,veronica.ortiz@hotmail.com,2024-11-23,  wrong item ,Refund,611.84,Web,ONLINE,Credit Card
RTN-84348687,ORD-28970559,CUST-7063,amber.carr@gmail.com,2024-11-13,Changed mind,Refund,342.78,web,ONLINE,Credit Card
RTN-74824043,ORD-35808017,GUEST-101520,pmontgomery@example.com,2024-11-17,Item arrived late,Refund,10.94,Web,ONLINE,Credit Card
RTN-76535359,ORD-05324288,CUST-5398,joshua.young@gmail.com,2024-11-14,Wrong item,Refund,1166.91,Social Media,ONLINE,Credit Card
RTN-55041404,ORD-19960748,GUEST-100446,burkemichelle@example.com,2024-12-06,Damaged in transit,REFUND,1620.44,Phone,CSR-0013,ACH
RTN-12679917,ORD-71346350,CUST-3851,annette.bright@yahoo.com,2024-12-04,Wrong item,Refund,3939.48,Social Media,,Apple Pay
RTN-36226488,ORD-07270962,CUST-4682,sean.rowe@gmail.com,2024-11-27,Arrived damaged,Refund,2580.71,NewEgg,ONLINE,Credit Card
RTN-79105093,ORD-36230780,CUST-4406,cynthia.sims@hotmail.com,2024-11-22,Wrong item,Refund,1257.58,Ebay,ONLINE,Credit Card
RTN-30786530,ORD-36230780,CUST-4406,cynthia.sims@hotmail.com,2024-12-13,No longer needed,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-08644976,ORD-12189834,CUST-7412,colleen.hall@gmail.com,2025-02-01,Defective,Refund,1117.93,Phone,CSR-0007,Credit Card
RTN-18494350,ORD-12189834,CUST-7412,colleen.hall@gmail.com,2025-02-03,Arrived damaged,Refund,0.0,Phone,CSR-0007,Credit Card
RTN-52883686,ORD-68699211,GUEST-102694,umunoz@example.org,2024-12-09,Product did not match description,Refund,218.0,Ebay,ONLINE,Credit Card
RTN-91332408,ORD-14398604,GUEST-101801,lmiller@example.net,2024-12-12,Product did not match description,Refund,2745.35,Web,ONLINE,Credit Card
RTN-64213882,ORD-99114566,CUST-5156,benjamin.rodriguez@gmail.com,2024-11-25,Product Did Not Match Description,Refund,3312.03,Web,ONLINE,Credit Card
RTN-51217386,ORD-90001721,CUST-3974,colleen.lucas@hotmail.com,2025-01-09, Item arrived late ,  Refund  ,944.45,Web,ONLINE,Credit Card
RTN-54838835,ORD-22801795,CUST-3451,john.yang@yahoo.com,2024-11-16,Product did not match description,Refund,2404.0,Ebay,ONLINE,Credit Card
RTN-84825386,ORD-19838702,GUEST-103006,bethortiz@example.org,2024-11-19,Changed mind,  Refund  ,242.38,Web,ONLINE,Credit Card
RTN-07458908,ORD-09893355,CUST-1776,andrew.graham@hotmail.com,2024-11-24,Arrived damaged,Refund,1156.78,  NEWEGG  ,ONLINE,PayPal
RTN-77909472,ORD-92033124,CUST-3692,alisha.williamson@gmail.com,2024-11-27,Wrong item,Refund,966.12,Ebay,ONLINE,Credit Card
RTN-51901747,ORD-79504090,CUST-3618,david.eaton@yahoo.com,2024-12-08,Product did not match description,Refund,99.22,Web,ONLINE,Apple Pay
RTN-88688320,ORD-30124607,CUST-6848,ronald.hawkins@gmail.com,2024-11-28,Defective,Refund,550.63,Phone,CSR-0008,Apple Pay
RTN-11124010,ORD-16397709,GUEST-103481,richardmccall@example.com,2024-11-26,Wrong item,Refund,1692.95,Phone,CSR-0002,Credit Card
RTN-36362471,ORD-23292883,GUEST-103495,andrea24@example.com,2024-11-23,Wrong item,Refund,667.8,Phone,CSR-0015,PayPal
RTN-96157021,ORD-30084101,CUST-5880,erica.johnson@gmail.com,2024-12-15,Defective,Refund,659.96,Web,ONLINE,Credit Card
RTN-73453175,ORD-73457613,CUST-6826,barbara.andrade@yahoo.com,2024-11-18,Wrong item,Refund,638.06, Social Media  ,ONLINE,Credit Card
