order_id,total_items,order_date,customer_id,email,order_channel,is_expedited,customer_tier,order_total,payment_method,shipping_speed,shipping_cost,agent_id,shipping_address,billing_address,clv_bucket,is_reactivated
ORD-86842375,4,2024-09-03,CUST-3156,amber.miller@hotmail.com, Ebay  ,False,Platinum,877.32,ACH,Standard,5.0,,"034 Cooper Inlet, Jacobsburgh, OH 35900","034 Cooper Inlet, Jacobsburgh, OH 35900",HIGH,False
ORD-50201387,6,2024-09-03,CUST-4894,reginald.williams@yahoo.com,Web,False,  Platinum  ,1367.2,Apple Pay,Standard,5.0,ONLINE,"8461 Lawrence Track, Daniellebury, VI 01603","8461 Lawrence Track, Daniellebury, VI 01603",High,False
ORD-33676101,4,2024-09-03,GUEST-101003,gchavez@example.org,NewEgg,False,Gold,715.66,Credit Card,Two-Day,45.0,ONLINE,"18117 Faulkner Road Apt. 445, Haleville, NM 63141","18117 Faulkner Road Apt. 445, Haleville, NM 63141",Medium,False
ORD-52428497,2,2024-09-03,GUEST-103575,crodriguez@example.org,Ebay,True,Gold,531.68,PayPal,Standard,5.0,ONLINE,"0115 Diana Corners, Lake Michelle, OH 90661","0115 Diana Corners, Lake Michelle, OH 90661", Medium  ,False
ORD-58721478,4,2024-09-03,GUEST-103525,huffwendy@example.net,Phone,False,Gold,797.45,Credit Card,Standard,5.0,CSR-0001,"PSC 8480, Box 9815, APO AA 68200","PSC 8480, Box 9815, APO AA 68200",High,False
ORD-99333116,2,2024-09-03,GUEST-101119,andrew11@example.org,Social Media,True,gold,565.49,PAYPAL,standard,5.0,ONLINE,"3239 Nixon Lakes Suite 706, Lake Veronica, MO 31569","3239 Nixon Lakes Suite 706, Lake Veronica, MO 31569",MEDIUM,False
ORD-84249066,9,2024-09-04,CUST-3776,jessica.williams@hotmail.com,Phone,False,  Platinum ,2154.84,Apple Pay,Standard,5.0,CSR-0020,"2295 Krause Lane Apt. 293, Wilsonchester, ME 06478","2295 Krause Lane Apt. 293, Wilsonchester, ME 06478",High,False
ORD-08094872,6,2024-09-04,CUST-4588,kelly.davis@gmail.com, Phone ,False,Platinum,823.87,PayPal,Overnight,80.0,CSR-0002,"9790 Patton Knolls, New Albertfort, WY 41795","9790 Patton Knolls, New Albertfort, WY 41795",High,False
ORD-05645949,6,2024-09-04,CUST-5970,david.jackson@gmail.com,Web,False,Platinum,2125.7,Credit Card,Standard,5.0,ONLINE,"38370 William Manors Suite 542, Port Danielview, AR 65449","38370 William Manors Suite 542, Port Danielview, AR 65449",High,False
ORD-38903686,1,2024-09-04,CUST-5932,robin.sanford@gmail.com,Web,True,Bronze,63.35,PayPal,Standard,5.0,ONLINE,"78377 Dennis Mountains, South Michael, IL 52571","78377 Dennis Mountains, South Michael, IL 52571",Low,False
ORD-79522944,1,2024-09-04,GUEST-101057,amanda78@example.net,Web,False,Silver,182.9,Credit Card,Standard,5.0,ONLINE,"26156 Thomas Mall, Kirstenchester, CA 42249","26156 Thomas Mall, Kirstenchester, CA 42249",Low,False
ORD-15765407,8,2024-09-04,CUST-2694,andrea.garza@gmail.com,Ebay,False,Platinum,4294.52,Credit Card,Standard,5.0,ONLINE,"932 Evan Village, South Lisachester, PR 13723","932 Evan Village, South Lisachester, PR 13723",High,False
ORD-77028399,6,2024-09-04,CUST-5044,matthew.hatfield@yahoo.com,Ebay,True,Platinum,1199.09,Credit Card,Standard,5.0,ONLINE,"0992 Bell Mill Suite 242, New Sarah, KY 28594","0992 Bell Mill Suite 242, New Sarah, KY 28594",High,False
ORD-83776342,2,2024-09-04,GUEST-103553,reneemorrow@example.com,Social Media,False,Silver,279.05,ACH,Standard,5.0,ONLINE,"9004 Olivia Terrace, Knightview, CA 10437","9004 Olivia Terrace, Knightview, CA 10437",Medium,False
ORD-42967259,8,2024-09-04,GUEST-102793,camachovictoria@example.net,Ebay,False,Platinum,1049.04,ACH,Standard,5.0,ONLINE,"USCGC Turner, FPO AA 85185","USCGC Turner, FPO AA 85185",High,False
ORD-18085222,1,2024-09-04,GUEST-101862,leahharris@example.net,Web,False,Silver,214.62,  paypal ,Standard,5.0,ONLINE,"0340 Brenda Streets Apt. 134, Patriciaview, WV 03082","0340 Brenda Streets Apt. 134, Patriciaview, WV 03082",Low,False
ORD-61353633,1,2024-09-04,CUST-2459,billy.lyons@yahoo.com,  Social Media ,False,Gold,199.5,Credit Card,  Two-Day  ,45.0,ONLINE,"5970 Osborne Island, Port Tanyaborough, NC 87353","5970 Osborne Island, Port Tanyaborough, NC 87353",Medium,False
ORD-99320831,8,2024-09-04,GUEST-101901,daniel01@example.com,Web,False,Platinum,1802.39,Google Pay,TWO-DAY,45.0,,"91020 Thompson Road Suite 059, South Christopherfort, AK 38219","91020 Thompson Road Suite 059, South Christopherfort, AK 38219",High,False
ORD-36114716,8,2024-09-04,GUEST-100775,cperez@example.com,Phone,False,Platinum,2460.05,  Apple Pay  ,Two-Day,45.0,CSR-0009,"0045 Gordon Ridges Apt. 615, Huffmanbury, WV 42861","0045 Gordon Ridges Apt. 615, Huffmanbury, WV 42861",High,False
ORD-71034099,7,2024-09-04,GUEST-101932,jessicakey@example.net,Ebay,True,Gold,912.1,Credit Card,OVERNIGHT,80.0,ONLINE,"643 Eric Haven Apt. 004, North Danielle, PR 53840","643 Eric Haven Apt. 004, North Danielle, PR 53840",High,False
ORD-22670661,8,2024-09-04,CUST-5377,marissa.johnson@hotmail.com,Social Media,False,Platinum,1974.56,Credit Card,Overnight,80.0,ONLINE,"6540 Riley Unions, Port John, VT 89679","6540 Riley Unions, Port John, VT 89679",High,False
ORD-84002586,1,2024-09-04,CUST-6648,angela.caldwell@gmail.com,ebay,True,Silver,258.84,Credit Card, Two-Day ,45.0,ONLINE,"55701 Patricia Road Suite 018, Mathisside, WA 71049","55701 Patricia Road Suite 018, Mathisside, WA 71049",Medium,False
ORD-93786371,7,2024-09-04,GUEST-102398,pennygray@example.com,Phone,False,Platinum,2538.83,  Credit Card ,Standard,5.0,CSR-0018,"991 Harris Forges Apt. 902, Jacobmouth, IN 13358","991 Harris Forges Apt. 902, Jacobmouth, IN 13358",High,False
ORD-23931283,4,2024-09-04,GUEST-103438,drodriguez@example.com,EBAY,True,PLATINUM,1570.09,PayPal,Two-Day,45.0,ONLINE,"Unit 3439 Box 5714, DPO AP 93040","Unit 3439 Box 5714, DPO AP 93040",High,False
ORD-62508645,7,2024-09-05,GUEST-103462,fostermatthew@example.net,Social Media,False,Platinum,2151.51,PayPal,Standard,5.0,ONLINE,"029 Daniel Summit, Millerhaven, WV 59890","029 Daniel Summit, Millerhaven, WV 59890",High,False
ORD-72428554,4,2024-09-05,CUST-4048,kevin.munoz@gmail.com,Phone,False,Gold,655.28,PayPal,Standard,5.0,CSR-0005,"56590 Acevedo Green Apt. 100, Johnside, PW 04701","56590 Acevedo Green Apt. 100, Johnside, PW 04701",Medium,False
ORD-74615689,5,2024-09-05,CUST-4330,brandon.ochoa@gmail.com,Ebay,False,Gold,617.55,Credit Card,Overnight,80.0,ONLINE,"6508 Graham River Suite 281, Lindseyhaven, ME 50645","6508 Graham River Suite 281, Lindseyhaven, ME 50645",Medium,False
ORD-86990381,4,2024-09-05,CUST-6856,tammy.carey@hotmail.com,  Web  ,True,Platinum,1567.49,Credit Card,Standard,5.0,ONLINE,"26599 Graves Lodge, Port Matthewmouth, GA 51085","26599 Graves Lodge, Port Matthewmouth, GA 51085",High,False
ORD-45431807,5,2024-09-05,CUST-3408,rodney.brooks@gmail.com,Ebay,False,Platinum,851.26,Apple Pay,Standard,5.0,ONLINE,"04794 Kelly Pass, Ericksonchester, MH 70015","04794 Kelly Pass, Ericksonchester, MH 70015",High,False
ORD-35495735,5,2024-09-05,GUEST-101974,steven70@example.net,Social Media,False,Gold,867.91,PayPal,Standard,5.0,ONLINE,"55107 Kimberly Squares Suite 877, Jenniferside, MP 03898","55107 Kimberly Squares Suite 877, Jenniferside, MP 03898",High,False
ORD-06980976,7,2024-09-05,CUST-1966,daniel.james@gmail.com,SOCIAL MEDIA,False,Platinum,2353.6,PayPal,Overnight,80.0,ONLINE,"11990 Olsen Points, Lake Seanhaven, MO 19747","11990 Olsen Points, Lake Seanhaven, MO 19747",High,False
ORD-28906323,6,2024-09-05,CUST-4280,brianna.roberts@yahoo.com,Web,False,Platinum,1950.61,Credit Card,Two-Day,45.0,ONLINE,"PSC 9184, Box 6719, APO AA 89199","PSC 9184, Box 6719, APO AA 89199",High,False
ORD-89659819,13,2024-09-05,CUST-5318,lisa.koch@hotmail.com,Phone,False,Platinum,8156.34,Credit Card,Standard,5.0,CSR-0012,"816 Gregory Centers, Johnsonfurt, KS 75687","816 Gregory Centers, Johnsonfurt, KS 75687",high,False
ORD-92952598,5,2024-09-05,CUST-7465,rachael.walton@hotmail.com,Web,True,Platinum,908.89,  Credit Card ,Standard,5.0,ONLINE,"01563 James Manors Suite 023, New Tracihaven, AZ 56007","01563 James Manors Suite 023, New Tracihaven, AZ 56007",High,False
ORD-73672291,1,2024-09-05,GUEST-101023,jenniferhoffman@example.net,Phone,False,Silver,189.13,Credit Card,Standard,5.0,CSR-0016,"8407 Matthew Road, Longmouth, VI 49938","8407 Matthew Road, Longmouth, VI 49938",Low,False
ORD-99891815,6,2024-09-05,CUST-6816,robert.jones@hotmail.com,Ebay,False,Platinum,2880.57,Credit Card,  Standard ,5.0,ONLINE,"03984 Wolfe Inlet, Lindaville, PA 54289","03984 Wolfe Inlet, Lindaville, PA 54289",High,False
ORD-39117962,4,2024-09-05,CUST-5302,rebecca.moore@hotmail.com,  Phone  ,False,Platinum,1100.17,PayPal,Standard,5.0,CSR-0005,"43142 Ashley Meadows Apt. 385, Kleinhaven, PA 82679","43142 Ashley Meadows Apt. 385, Kleinhaven, PA 82679",High,False
ORD-20654530,7,2024-09-05,GUEST-100411,watsonjennifer@example.com,Web,True,Platinum,1754.63,PayPal,Overnight,80.0,ONLINE,"49421 Andrea Pass Suite 888, West Gary, IL 67629","49421 Andrea Pass Suite 888, West Gary, IL 67629",High,False
ORD-89428906,3,2024-09-05,CUST-2672,adam.meyer@hotmail.com,  Social Media  ,False,Silver,434.06,Credit Card,Standard,5.0,ONLINE,"34183 Debbie Plain, North Theresa, PR 45875","34183 Debbie Plain, North Theresa, PR 45875",Medium,False
ORD-26801485,10,2024-09-05,CUST-1836,justin.bailey@gmail.com,Web,False,Platinum,2740.76,Credit Card,Standard,5.0,ONLINE,"PSC 3428, Box 6397, APO AP 22760","PSC 3428, Box 6397, APO AP 22760", High  ,False
ORD-46479632,4,2024-09-05,GUEST-101843,jessicadunn@example.net,Web,False,Gold,729.11,Credit Card,Standard,5.0,ONLINE,"957 John Hollow, Martinezland, OK 36352","957 John Hollow, Martinezland, OK 36352",Medium,False
ORD-31564669,6,2024-09-06,GUEST-102776,melissa92@example.org,PHONE,False,Platinum,1714.36,Credit Card,Standard,5.0,CSR-0010,"6435 Kemp Inlet, Tammyfurt, MA 31534","6435 Kemp Inlet, Tammyfurt, MA 31534",High,False
ORD-87249695,2,2024-09-06,CUST-4863,betty.rose@hotmail.com,Web,False,Silver,338.79,PayPal,Two-Day,45.0,ONLINE,"2389 Jones Road Suite 157, New Albert, PA 63650","2389 Jones Road Suite 157, New Albert, PA 63650",Medium,False
ORD-58298010,2,2024-09-06,GUEST-102723,karenvelasquez@example.org,Web,False,Bronze,58.19,ACH,Standard,5.0,ONLINE,"88239 Carmen Cliffs Suite 176, New Frederickstad, NY 73353","88239 Carmen Cliffs Suite 176, New Frederickstad, NY 73353",Low,False
ORD-26785715,6,2024-09-06,GUEST-100607,ltaylor@example.com,Web,False,Platinum,1723.57,Credit Card,Standard,5.0,ONLINE,"280 Jeffrey Route Suite 978, Robinsonstad, LA 46664","280 Jeffrey Route Suite 978, Robinsonstad, LA 46664",High,False
ORD-55384372,7,2024-09-06,GUEST-100452,scottryan@example.org,Social Media,False,Gold,975.18,  PayPal ,Two-Day,45.0,ONLINE,"483 Gallagher Square Suite 990, West Peter, CA 04070","483 Gallagher Square Suite 990, West Peter, CA 04070",High,False
ORD-24362380,13,2024-09-06,CUST-4400,claudia.collins@gmail.com,Web,False,Platinum,6232.66,PayPal,Standard,5.0,ONLINE,"8317 Brewer Ports Apt. 610, Wilsonshire, WA 45178","8317 Brewer Ports Apt. 610, Wilsonshire, WA 45178",High,False
ORD-03070761,2,2024-09-06,GUEST-102874,mcclainchristopher@example.org,Social Media,False,Silver,234.51,Apple Pay,Overnight,80.0,ONLINE,"534 Kathryn Camp, Raystad, ID 77814","534 Kathryn Camp, Raystad, ID 77814",Low,False
ORD-87207158,3,2024-09-06,GUEST-103335,matthew90@example.net,Phone,True,Gold,922.72,Credit Card,Standard,5.0,CSR-0002,"01911 David Shoal, Josephburgh, WY 82489","01911 David Shoal, Josephburgh, WY 82489",High,False
ORD-28195027,6,2024-09-06,CUST-5970,david.jackson@gmail.com,Social Media,False,Platinum,2332.86,ACH,Standard,5.0,ONLINE,"38370 William Manors Suite 542, Port Danielview, AR 65449","38370 William Manors Suite 542, Port Danielview, AR 65449",High,False
ORD-26538761,5,2024-09-06,GUEST-101110,james63@example.com,Phone,False,Gold,878.85,ACH,Standard,5.0,CSR-0020,"816 Miller Key, East Tiffany, ND 26455","816 Miller Key, East Tiffany, ND 26455",High,False
ORD-73097303,3,2024-09-06,CUST-4687,rachel.whitney@gmail.com,Ebay,False,Silver,388.03,Credit Card,Standard,5.0,ONLINE,"4564 Jared Rapid Apt. 079, Melissaview, SD 87963","4564 Jared Rapid Apt. 079, Melissaview, SD 87963",Medium,False
ORD-69736461,5,2024-09-06,CUST-4280,brianna.roberts@yahoo.com, Ebay ,True,Platinum,817.83,PayPal,Standard,5.0,ONLINE,"PSC 9184, Box 6719, APO AA 89199","PSC 9184, Box 6719, APO AA 89199",High,False
ORD-88932057,6,2024-09-07,GUEST-100603,hesskenneth@example.net,Ebay,False,Platinum,1657.04,Apple Pay,Standard,5.0,ONLINE,"415 Tiffany Estate Suite 128, Garymouth, WA 20015","415 Tiffany Estate Suite 128, Garymouth, WA 20015",High,False
ORD-70960361,8,2024-09-07,CUST-2467,sarah.weber@yahoo.com,EBAY,False,  Platinum  ,1518.53,PayPal,Standard,5.0,ONLINE,"813 Wood Ways, Lunaport, SD 50515","813 Wood Ways, Lunaport, SD 50515", High ,False
ORD-09070690,5,2024-09-07,GUEST-102196,sydney19@example.org,WEB,False,Gold,920.72,PayPal,Two-Day,45.0,ONLINE,"668 Hicks Drive Suite 040, New Brookeborough, NH 70979","668 Hicks Drive Suite 040, New Brookeborough, NH 70979",High,False
ORD-86579986,8,2024-09-07,GUEST-102399,tanya43@example.com,Web,False,Platinum,2644.95,Credit Card,Standard,5.0,ONLINE,"88142 Jacob Street Suite 261, Ashleyfurt, NJ 61533","88142 Jacob Street Suite 261, Ashleyfurt, NJ 61533",High,False
ORD-17847642,8,2024-09-07,CUST-2288,david.pearson@gmail.com,Web,False,Platinum,2030.67,APPLE PAY,Standard,5.0,,"575 Jackson Plains Apt. 580, West Kevin, WY 10010","575 Jackson Plains Apt. 580, West Kevin, WY 10010",High,False
ORD-68823245,3,2024-09-07,CUST-2103,erik.thomas@hotmail.com,Social Media,False,Gold,578.92,PayPal,Standard,5.0,ONLINE,"496 Gates Crest, Lake Willieshire, MI 37962","496 Gates Crest, Lake Willieshire, MI 37962",Medium,False
ORD-96385924,8,2024-09-07,GUEST-103530,martinmiranda@example.org,Web,False,Platinum,2008.65,ACH,Standard,5.0,ONLINE,"27147 King Wells Apt. 656, Andersontown, IL 09690","27147 King Wells Apt. 656, Andersontown, IL 09690",High,False
ORD-10056163,7,2024-09-07,GUEST-100412,smithkyle@example.net,Phone,False,Platinum,2028.46,CREDIT CARD,Overnight,80.0,CSR-0009,"257 Hess Dale Apt. 893, Nguyenville, CT 14955","257 Hess Dale Apt. 893, Nguyenville, CT 14955",High,False
ORD-38224454,5,2024-09-07,GUEST-103883,andrew19@example.org,Phone,False,Platinum,1476.8,Credit Card,Standard,5.0,CSR-0018,"314 Reyes Mountains, Kyleside, WV 07655","314 Reyes Mountains, Kyleside, WV 07655",High,False
ORD-99744644,1,2024-09-07,CUST-2642,zachary.lopez@gmail.com,Web,False,Bronze,46.86,Apple Pay,Standard,5.0,ONLINE,"4438 Alyssa Creek, Mcmahonfurt, WA 99936","4438 Alyssa Creek, Mcmahonfurt, WA 99936",Low,False
ORD-06965727,5,2024-09-07,GUEST-103628,carriehampton@example.org,Ebay,False,Platinum,1233.92,CREDIT CARD,Standard,5.0,ONLINE,"1640 Susan Park, Port Janice, NH 42158","1640 Susan Park, Port Janice, NH 42158",  High ,False
ORD-43792967,4,2024-09-07,CUST-7188,jack.patel@gmail.com,Web,True,Platinum,918.75,PayPal,Standard,5.0,ONLINE,"243 Brown Expressway Suite 861, Lake Anthony, MS 74010","243 Brown Expressway Suite 861, Lake Anthony, MS 74010",High,False
ORD-76462103,1,2024-09-07,CUST-1957,kevin.shepard@gmail.com, Web ,False,Platinum,79.44,credit card,Standard,5.0,ONLINE,"655 Gavin Mountains, Jonathanchester, RI 83173","655 Gavin Mountains, Jonathanchester, RI 83173",High,False
ORD-02607201,6,2024-09-07,CUST-7422,sean.edwards@gmail.com,Web,False,Platinum,1223.68,Google Pay,Standard,5.0,ONLINE,"12734 Meredith Lodge Apt. 716, Port James, OK 72307","12734 Meredith Lodge Apt. 716, Port James, OK 72307",High,False
ORD-35254807,2,2024-09-07,GUEST-101275,smithchristopher@example.org,Phone,False,Silver,118.8,PayPal,Standard,5.0,CSR-0019,"0756 Fox Centers Suite 338, Beckhaven, CA 44261","0756 Fox Centers Suite 338, Beckhaven, CA 44261",Low,False
ORD-09919644,9,2024-09-07,CUST-1528,jason.west@hotmail.com,Web,False,Platinum,3020.45,Credit Card,Standard,5.0,ONLINE,"PSC 8466, Box 3770, APO AE 22324","PSC 8466, Box 3770, APO AE 22324",High,False
ORD-63553859,5,2024-09-08,GUEST-101773,porterjacqueline@example.com,Web,True,Gold,672.07, Credit Card  ,Standard,5.0,ONLINE,"PSC 7951, Box 9873, APO AA 25917","PSC 7951, Box 9873, APO AA 25917",Medium,False
ORD-55428266,7,2024-09-08,GUEST-101871,plopez@example.com,Web,False,Platinum,1822.05,Credit Card,Two-Day,45.0,ONLINE,"198 Manning Haven Suite 313, West Heather, KY 09295","198 Manning Haven Suite 313, West Heather, KY 09295",high,False
ORD-25529224,1,2024-09-08,CUST-6875,justin.parker@yahoo.com,NewEgg,True,Bronze,8.0,Apple Pay,  Two-Day  ,45.0,ONLINE,"62007 Black Plain Apt. 188, West Thomashaven, NJ 95515","62007 Black Plain Apt. 188, West Thomashaven, NJ 95515",Low,False
ORD-12566020,7,2024-09-08,GUEST-101420,karencunningham@example.org,Web,True,Platinum,1334.64,PayPal, Two-Day  ,45.0,ONLINE,"95126 Thomas Union Suite 745, Lake Joelberg, ME 09917","95126 Thomas Union Suite 745, Lake Joelberg, ME 09917",High,False
ORD-62679299,1,2024-09-08,GUEST-101712,davisjason@example.net,Phone,False,Silver,149.55,Credit Card,Standard,5.0,CSR-0007,"3980 Eric Drive, Williammouth, ND 79308","3980 Eric Drive, Williammouth, ND 79308", Low ,False
ORD-36194526,5,2024-09-08,CUST-1593,timothy.moore@gmail.com,ebay,False,Platinum,1429.14,Credit Card,Two-Day,45.0,ONLINE,"2130 Mercer Park, Stewartbury, MS 76662","2130 Mercer Park, Stewartbury, MS 76662",High,False
ORD-51978457,1,2024-09-08,CUST-2459,billy.lyons@yahoo.com,Phone,False,Gold,185.93,Credit Card, Standard  ,5.0,,"5970 Osborne Island, Port Tanyaborough, NC 87353","5970 Osborne Island, Port Tanyaborough, NC 87353",Medium,False
ORD-80662498,4,2024-09-08,CUST-2943,mary.blackwell@gmail.com,Web,False,Platinum,1221.97,Credit Card,Two-Day,45.0,ONLINE,"3950 Chapman Circles, East Crystal, SC 36822","3950 Chapman Circles, East Crystal, SC 36822",High,False
ORD-13778359,5,2024-09-08,CUST-1907,terri.carrillo@gmail.com,Web,True,Platinum,944.76,ACH,Standard,5.0,ONLINE,"PSC 6700, Box 2996, APO AP 94463","PSC 6700, Box 2996, APO AP 94463", High  ,False
ORD-54560548,4,2024-09-08,GUEST-103939,braunmarissa@example.com,Web,False,Platinum,1389.24,Credit Card,Two-Day,45.0,ONLINE,"USS Howell, FPO AA 91786","USS Howell, FPO AA 91786",High,False
ORD-73536767,10,2024-09-08,CUST-5893,jennifer.thompson@gmail.com,NewEgg,False,Platinum,5833.25,ACH,Standard,5.0,ONLINE,"Unit 9787 Box 6075, DPO AE 20211","Unit 9787 Box 6075, DPO AE 20211",High,False
ORD-23570297,11,2024-09-08,CUST-3289,cody.burns@hotmail.com,Web,False,Platinum,5749.22,Apple Pay,Two-Day,45.0,ONLINE,"6349 Allen Burgs Apt. 455, Newtonville, ID 31225","6349 Allen Burgs Apt. 455, Newtonville, ID 31225",high,False
ORD-84632058,5,2024-09-08,GUEST-100908,sanderson@example.net,Social Media,False,Platinum,1433.51,Credit Card,Standard,5.0,ONLINE,"225 Wells Alley, New Deborah, IN 30921","225 Wells Alley, New Deborah, IN 30921",High,False
ORD-37058006,1,2024-09-08,CUST-1534,eric.richardson@yahoo.com,Web,True,Platinum,169.98,Credit Card,two-day,45.0,ONLINE,"31149 Charles Square Apt. 450, Port Lindsey, MI 23550","31149 Charles Square Apt. 450, Port Lindsey, MI 23550",High,False
ORD-72905450,6,2024-09-08,GUEST-100554,ybarnes@example.net, Web ,False,Platinum,2423.56,Google Pay,Standard,5.0,,"88266 Eugene Centers, South Tracy, VI 13563","88266 Eugene Centers, South Tracy, VI 13563",  High ,False
ORD-60450391,6,2024-09-08,CUST-3617,emily.carey@hotmail.com,Phone,True,Platinum,1292.94,ACH,Two-Day,45.0,CSR-0012,"PSC 3436, Box 9759, APO AP 14322","PSC 3436, Box 9759, APO AP 14322",High,False
ORD-88692543,4,2024-09-09,CUST-6287,nathan.ward@gmail.com,Social Media,False,Gold,779.68,PayPal,Standard,5.0,ONLINE,"4092 Andrew Branch Apt. 549, Garytown, MN 89992","4092 Andrew Branch Apt. 549, Garytown, MN 89992",high,False
ORD-20834868,3,2024-09-09,CUST-1590,brianna.erickson@gmail.com,Web,False,Gold,731.55,Credit Card,  Standard ,5.0,ONLINE,"3051 Smith Knolls, East Tinahaven, FL 12065","3051 Smith Knolls, East Tinahaven, FL 12065",Medium,False
ORD-33546603,3,2024-09-09,GUEST-101224,barraaron@example.org,Web,False,Silver,346.81,Credit Card,Standard,5.0,ONLINE,"6715 Christopher Trail Suite 863, Port Jonathan, PA 51208","6715 Christopher Trail Suite 863, Port Jonathan, PA 51208",Medium,False
ORD-00950518,2,2024-09-09,CUST-3304,anthony.fields@gmail.com,Phone,False,Platinum,1105.44,Credit Card,Two-Day,45.0,CSR-0008,"Unit 1022 Box 9044, DPO AP 71250","Unit 1022 Box 9044, DPO AP 71250",High,False
ORD-59391367,2,2024-09-09,CUST-6319,cody.juarez@hotmail.com,Web,False,Platinum,864.07,Credit Card,Standard,5.0,ONLINE,"378 Terry Trafficway, Natalieshire, ID 31862","378 Terry Trafficway, Natalieshire, ID 31862",High,False
ORD-14793201,3,2024-09-09,CUST-6323,james.murray@gmail.com,  Ebay  ,False,Gold,948.0,Credit Card,Standard,5.0,ONLINE,"505 Ortiz View, South Charlesshire, NV 45825","505 Ortiz View, South Charlesshire, NV 45825",High,False
ORD-93048113,1,2024-09-09,CUST-2334,jill.wagner@yahoo.com,Social Media,False,Silver,384.12,Credit Card,Two-Day,45.0,ONLINE,"73047 Ritter Bypass, Rochaton, VT 63816","73047 Ritter Bypass, Rochaton, VT 63816",Medium,False
ORD-26930152,5,2024-09-10,CUST-4087,kimberly.williams@hotmail.com,Social Media,False,Platinum,3023.17,ACH,Standard,5.0,ONLINE,"65772 Cooper Hill, South Deborah, DC 64600","65772 Cooper Hill, South Deborah, DC 64600",High,False
